Date,Occasion,Section,Species,Length,Comment
11/14/2021,5,23,DAT,26,
11/14/2021,5,23,DAT,55,
11/14/2021,5,23,DAT,67,
11/14/2021,5,23,DAT,53,
11/14/2021,5,24,CRC,59,
11/14/2021,5,24,CRC,58,
11/14/2021,5,24,CRC,46,
11/14/2021,5,24,CRC,66,
11/14/2021,5,24,Killifish,76,
11/14/2021,5,24,BHC,50,
11/14/2021,5,24,BHC,50,
11/14/2021,5,24,DAT,60,
11/14/2021,5,24,DAT,41,
11/14/2021,5,24,DAT,51,
11/14/2021,5,24,DAT,36,
11/14/2021,5,25,DAT,35,
11/14/2021,5,25,DAT,33,
11/14/2021,5,25,LMB,75,
11/14/2021,5,26,DAT,56,
11/14/2021,5,26,RBS,50,
11/14/2021,5,27,DAT,59,
11/14/2021,5,27,DAT,32,
11/14/2021,5,27,DAT,33,
11/14/2021,5,27,DAT,60,
11/14/2021,5,27,DAT,51,
11/14/2021,5,28,DAT,32,
11/14/2021,5,28,DAT,35,
11/14/2021,5,28,DAT,36,
11/14/2021,5,28,DAT,36,
11/14/2021,5,28,CRC,42,
11/14/2021,5,28,CRC,54,
11/14/2021,5,28,STJ,59,
11/14/2021,5,28,BHC,31,
11/14/2021,5,29,CRC,58,
11/14/2021,5,29,CRC,54,
11/14/2021,5,29,CRC,52,
11/14/2021,5,29,CRC,59,
11/14/2021,5,29,CRC,58,
11/14/2021,5,29,CRC,47,
11/14/2021,5,29,CRC,55,
11/14/2021,5,29,CRC,46,
11/14/2021,5,29,Madtom,133,
11/14/2021,5,29,Madtom,86,
11/14/2021,5,29,Madtom,109,
11/14/2021,5,29,BHC,46,
11/14/2021,5,29,DAT,29,
11/14/2021,5,30,CRC,53,
11/14/2021,5,30,DAT,62,
11/14/2021,5,30,DAT,45,
11/14/2021,5,30,BHC,38,
11/14/2021,5,30,Madtom,136,
11/14/2021,5,31,DAT,37,
11/14/2021,5,31,CRC,56,
11/14/2021,5,31,CRC,54,
11/14/2021,5,31,BLG,55,
11/14/2021,5,31,BLG,56,
11/14/2021,5,32,GSF,50,
11/14/2021,5,32,DAT,35,
11/14/2021,5,32,DAT,55,
11/14/2021,5,32,DAT,70,
11/14/2021,5,32,DAT,54,
11/14/2021,5,32,BHC,48,
11/14/2021,5,32,CRC,51,
11/14/2021,5,33,CRC,43,
11/14/2021,5,33,Madtom,26,
11/14/2021,5,34,RBS,57,
11/14/2021,5,34,BLG,39,
11/14/2021,5,34,DAT,72,
11/14/2021,5,34,DAT,49,
11/14/2021,5,34,DAT,46,
11/14/2021,5,35,CCS,175,
11/14/2021,5,35,CCS,56,
11/14/2021,5,35,GSF,52,
11/14/2021,5,35,RBS,55,
11/14/2021,5,35,Shiner,55,
11/14/2021,5,36,DAT,27,
11/14/2021,5,38,DAT,48,
11/14/2021,5,38,DAT,62,
11/14/2021,5,38,DAT,37,
11/14/2021,5,38,DAT,40,
11/14/2021,5,39,DAT,58,
11/14/2021,5,39,DAT,51,
11/14/2021,5,39,CRC,52,
11/14/2021,5,39,CRC,54,
11/14/2021,5,39,CRC,54,
11/14/2021,5,39,BHC,53,
11/14/2021,5,39,BLG,57,
11/14/2021,5,40,DAT,56,
11/14/2021,5,40,DAT,32,
11/14/2021,5,40,DAT,55,
11/14/2021,5,40,DAT,42,
11/14/2021,5,40,DAT,35,
11/14/2021,5,40,DAT,67,
11/14/2021,5,40,DAT,45,
11/14/2021,5,40,DAT,52,
11/14/2021,5,40,DAT,57,
11/14/2021,5,40,DAT,58,
11/14/2021,5,40,DAT,47,
11/14/2021,5,40,DAT,51,
11/14/2021,5,41,GSF,59,
11/14/2021,5,41,DAT,55,
11/14/2021,5,41,DAT,52,
11/14/2021,5,41,CRC,58,
11/14/2021,5,41,CRC,90,dead
11/14/2021,5,41,CRC,59,
11/14/2021,5,42,Warmouth,90,
11/14/2021,5,42,RBS,47,
11/14/2021,5,42,RBS,55,
11/14/2021,5,42,RBS,47,
11/14/2021,5,42,Shiner,85,
11/14/2021,5,42,CRC,61,injured
11/14/2021,5,43,CRC,40,
11/14/2021,5,43,CRC,53,
11/14/2021,5,43,CRC,40,
11/14/2021,5,43,CRC,51,
11/14/2021,5,43,BHC,46,
11/14/2021,5,43,DAT,46,
11/14/2021,5,43,DAT,34,
11/14/2021,5,43,DAT,50,
11/14/2021,5,43,DAT,39,
11/14/2021,5,43,DAT,46,
2/12/2022,6,1,BHC,52,
2/12/2022,6,1,CRC,47,
2/12/2022,6,1,CRC,56,
2/12/2022,6,1,GSF,42,
2/12/2022,6,1,DAT,45,
2/12/2022,6,1,DAT,41,
2/12/2022,6,1,DAT,63,
2/12/2022,6,1,DAT,42,
2/12/2022,6,1,DAT,41,
2/12/2022,6,1,DAT,37,
2/12/2022,6,2,LMB,74,
2/12/2022,6,2,DAT,56,
2/12/2022,6,2,DAT,57,
2/12/2022,6,2,DAT,63,
2/12/2022,6,2,DAT,52,
2/12/2022,6,2,DAT,52,
2/12/2022,6,2,DAT,43,
2/12/2022,6,3,BHC,33,
2/12/2022,6,3,BHC,38,
2/12/2022,6,3,CRC,55,
2/12/2022,6,3,CRC,42,
2/12/2022,6,3,CRC,40,
2/12/2022,6,3,CRC,39,
2/12/2022,6,3,DAT,38,
2/12/2022,6,3,DAT,43,
2/12/2022,6,3,DAT,38,
2/12/2022,6,3,DAT,32,
2/12/2022,6,3,DAT,47,
2/12/2022,6,3,DAT,36,
2/12/2022,6,3,DAT,38,
2/12/2022,6,3,Madtom,47,
2/12/2022,6,3,DAT,42,
2/12/2022,6,3,DAT,43,
2/12/2022,6,3,DAT,40,
2/12/2022,6,3,DAT,62,
2/12/2022,6,3,DAT,38,
2/12/2022,6,3,DAT,38,
2/12/2022,6,4,NA,NA,No fish
2/12/2022,6,5,CRC,60,
2/12/2022,6,5,DAT,62,
2/12/2022,6,5,DAT,40,
2/12/2022,6,5,DAT,55,
2/12/2022,6,5,DAT,38,
2/12/2022,6,6,CCS,135,
2/12/2022,6,6,GSF,58,
2/12/2022,6,6,CRC,56,
2/12/2022,6,6,DAT,70,
2/12/2022,6,6,DAT,36,
2/12/2022,6,6,DAT,57,
2/12/2022,6,6,RBS,50,
2/12/2022,6,7,NA,NA,No fish
2/12/2022,6,8,DAT,59,
2/12/2022,6,8,DAT,31,
2/12/2022,6,9,DAT,65,
2/12/2022,6,9,DAT,60,
2/12/2022,6,9,CRC,57,
2/12/2022,6,10,DAT,61,
2/12/2022,6,10,DAT,52,
2/12/2022,6,10,DAT,62,
2/12/2022,6,10,DAT,47,
2/12/2022,6,10,BLG,66,injured
2/12/2022,6,10,CRC,38,
2/12/2022,6,11,BHC,37,
2/12/2022,6,12,DAT,52,
2/12/2022,6,12,DAT,53,
2/12/2022,6,12,CRC,55,
2/12/2022,6,12,CRC,59,
2/12/2022,6,12,LMB,72,
2/12/2022,6,12,GSF,57,
2/12/2022,6,13,DAT,71,
2/12/2022,6,13,DAT,66,
2/12/2022,6,13,DAT,48,
2/12/2022,6,13,DAT,50,
2/12/2022,6,13,DAT,41,
2/12/2022,6,13,Madtom,45,
2/12/2022,6,13,BLG,59,
2/12/2022,6,13,CRC,57,
2/12/2022,6,14,DAT,65,
2/12/2022,6,14,DAT,39,
2/12/2022,6,14,DAT,40,
2/12/2022,6,14,DAT,71,
2/12/2022,6,14,DAT,48,
2/12/2022,6,14,DAT,39,
2/12/2022,6,14,DAT,44,
2/12/2022,6,14,DAT,43,
2/12/2022,6,14,DAT,38,
2/12/2022,6,14,BHC,52,
2/12/2022,6,14,BHC,39,
2/12/2022,6,14,CRC,58,
2/12/2022,6,15,DAT,48,
2/12/2022,6,15,DAT,52,
2/12/2022,6,15,DAT,46,
2/12/2022,6,15,DAT,50,
2/12/2022,6,15,DAT,40,
2/12/2022,6,15,DAT,60,
2/12/2022,6,15,BHC,45,
2/12/2022,6,15,BHC,43,
2/12/2022,6,15,BHC,46,
2/12/2022,6,15,CRC,48,
2/12/2022,6,15,DAT,55,
2/12/2022,6,15,DAT,46,
2/12/2022,6,15,DAT,47,
2/12/2022,6,15,DAT,42,
2/12/2022,6,16,DAT,65,
2/12/2022,6,16,DAT,40,
2/12/2022,6,16,CRC,46,
2/12/2022,6,17,CRC,52,
2/12/2022,6,17,CRC,47,
2/12/2022,6,17,DAT,39,
2/12/2022,6,17,DAT,69,
2/12/2022,6,17,DAT,66,
2/12/2022,6,17,DAT,47,
2/12/2022,6,17,DAT,52,
2/12/2022,6,17,DAT,43,
2/12/2022,6,17,DAT,41,
2/12/2022,6,17,DAT,55,
2/12/2022,6,18,DAT,40,
2/12/2022,6,18,DAT,41,
2/12/2022,6,18,DAT,43,
2/12/2022,6,19,DAT,55,
2/12/2022,6,19,STJ,59,
2/12/2022,6,19,CRC,52,
2/12/2022,6,20,RBS,49,
2/12/2022,6,20,CRC,52,
2/12/2022,6,20,CRC,55,
2/12/2022,6,20,CRC,57,
2/12/2022,6,21,DAT,50,
2/12/2022,6,21,DAT,49,
2/12/2022,6,21,DAT,50,
2/12/2022,6,21,DAT,56,
2/12/2022,6,21,DAT,55,
2/12/2022,6,21,Killifish,66,
2/12/2022,6,21,CRC,57,
2/12/2022,6,22,GSF,49,
2/12/2022,6,22,GSF,55,
2/12/2022,6,22,DAT,41,
2/12/2022,6,22,DAT,51,
2/12/2022,6,22,DAT,60,
2/12/2022,6,22,DAT,67,
2/12/2022,6,22,DAT,56,
2/12/2022,6,22,DAT,52,
2/12/2022,6,22,DAT,54,
2/12/2022,6,23,GSF,40,
2/12/2022,6,23,DAT,65,
2/12/2022,6,23,DAT,74,
2/12/2022,6,23,DAT,64,
2/12/2022,6,23,DAT,42,
2/12/2022,6,23,DAT,60,
2/12/2022,6,23,DAT,40,
2/12/2022,6,23,DAT,51,
2/12/2022,6,23,DAT,54,
2/12/2022,6,23,DAT,52,
2/12/2022,6,23,Killifish,63,
2/12/2022,6,23,CRC,57,
2/12/2022,6,23,CRC,54,
2/12/2022,6,24,LMB,89,
2/12/2022,6,24,GSF,49,
2/12/2022,6,24,DAT,51,
2/12/2022,6,24,DAT,66,
2/12/2022,6,24,DAT,51,
2/12/2022,6,24,DAT,67,
2/12/2022,6,24,DAT,61,
2/12/2022,6,24,Shiner,60,
2/12/2022,6,24,CRC,57,
2/12/2022,6,25,BHC,42,
2/12/2022,6,25,BHC,52,
2/12/2022,6,25,BHC,49,
2/12/2022,6,25,BHC,38,
2/12/2022,6,25,DAT,65,
2/12/2022,6,25,DAT,38,
2/12/2022,6,25,CRC,47,
2/12/2022,6,25,GSF,49,
2/12/2022,6,26,DAT,54,
2/12/2022,6,26,DAT,38,
2/12/2022,6,26,DAT,37,
2/12/2022,6,26,DAT,57,
2/12/2022,6,26,DAT,54,
2/12/2022,6,27,DAT,45,
2/12/2022,6,27,DAT,34,
2/12/2022,6,28,CRC,50,
2/12/2022,6,28,CRC,49,
2/12/2022,6,28,CRC,41,
2/12/2022,6,28,CRC,59,
2/12/2022,6,28,CRC,45,
2/12/2022,6,28,DAT,48,
2/12/2022,6,28,DAT,55,
2/12/2022,6,28,DAT,41,
2/12/2022,6,29,CRC,41,
2/12/2022,6,29,CRC,59,
2/12/2022,6,29,CRC,55,
2/12/2022,6,29,CRC,54,
2/12/2022,6,29,CRC,52,
2/12/2022,6,29,CRC,55,
2/12/2022,6,29,Madtom,82,
2/12/2022,6,29,Madtom,101,
2/12/2022,6,29,Madtom,117,
2/12/2022,6,29,Madtom,43,
2/12/2022,6,29,Madtom,49,
2/12/2022,6,29,BHC,50,
2/12/2022,6,29,BHC,52,
2/12/2022,6,29,BHC,38,
2/12/2022,6,29,CRC,42,
2/12/2022,6,29,RBS,46,
2/12/2022,6,29,BLG,40,
2/12/2022,6,29,GSF,42,
2/12/2022,6,29,GSF,48,
2/12/2022,6,29,DAT,49,
2/12/2022,6,29,DAT,55,
2/12/2022,6,29,DAT,40,
2/12/2022,6,29,DAT,35,
2/12/2022,6,29,DAT,31,
2/12/2022,6,30,Madtom,105,
2/12/2022,6,30,Madtom,118,
2/12/2022,6,30,Madtom,55,
2/12/2022,6,30,DAT,52,
2/12/2022,6,30,DAT,40,
2/12/2022,6,30,DAT,49,
2/12/2022,6,30,BHC,50,
2/12/2022,6,30,CRC,53,
2/12/2022,6,30,CRC,55,
2/12/2022,6,30,CRC,55,
2/13/2022,6,31,BLG,42,
2/13/2022,6,31,RBS,59,
2/13/2022,6,31,CRC,52,
2/13/2022,6,31,BHC,48,
2/13/2022,6,32,CRC,56,
2/13/2022,6,32,CRC,57,
2/13/2022,6,32,GSF,52,
2/13/2022,6,32,DAT,65,
2/13/2022,6,32,DAT,68,
2/13/2022,6,32,DAT,42,
2/13/2022,6,33,NA,NA,No fish
2/13/2022,6,34,DAT,34,
2/13/2022,6,34,DAT,61,
2/13/2022,6,34,RBS,57,
2/13/2022,6,35,CCS,179,
2/13/2022,6,35,BLG,53,
2/13/2022,6,35,BLG,82,pop eye
2/13/2022,6,35,DAT,55,
2/13/2022,6,35,CRC,56,
2/13/2022,6,35,CRC,57,
2/13/2022,6,35,DACE,86,rosyside dace
2/13/2022,6,36,DAT,40,
2/13/2022,6,36,DAT,45,
2/13/2022,6,36,DAT,65,
2/13/2022,6,36,DAT,38,
2/13/2022,6,36,RBS,57,
2/13/2022,6,36,GSF,47,
2/13/2022,6,37,DAT,40,
2/13/2022,6,37,DAT,64,
2/13/2022,6,37,DAT,53,
2/13/2022,6,37,DAT,50,
2/13/2022,6,37,DAT,48,
2/13/2022,6,37,DAT,49,
2/13/2022,6,37,DAT,66,
2/13/2022,6,37,CCS,103,
2/13/2022,6,38,BHC,46,
2/13/2022,6,38,BHC,45,
2/13/2022,6,38,BHC,54,
2/13/2022,6,38,GSF,41,
2/13/2022,6,38,CRC,51,
2/13/2022,6,38,CRC,52,
2/13/2022,6,38,CRC,45,
2/13/2022,6,38,DAT,67,
2/13/2022,6,38,DAT,36,
2/13/2022,6,38,DAT,62,
2/13/2022,6,38,DAT,54,
2/13/2022,6,38,DAT,50,
2/13/2022,6,39,Madtom,104,
2/13/2022,6,39,GSF,55,
2/13/2022,6,39,CRC,34,
2/13/2022,6,39,CRC,50,
2/13/2022,6,39,CRC,41,
2/13/2022,6,39,DAT,47,
2/13/2022,6,39,DAT,45,
2/13/2022,6,39,DAT,36,
2/13/2022,6,39,DAT,50,
2/13/2022,6,39,DAT,40,
2/13/2022,6,39,DAT,56,
2/13/2022,6,39,DAT,55,
2/13/2022,6,39,DAT,35,
2/13/2022,6,39,DAT,38,
2/13/2022,6,39,DAT,36,
2/13/2022,6,39,DAT,41,
2/13/2022,6,40,DAT,57,
2/13/2022,6,40,DAT,65,
2/13/2022,6,41,Shiner,83,
2/13/2022,6,41,GSF,41,
2/13/2022,6,41,DAT,60,
2/13/2022,6,41,DAT,45,
2/13/2022,6,41,DAT,45,
2/13/2022,6,41,DAT,49,
2/13/2022,6,41,DAT,64,
2/13/2022,6,41,DAT,60,
2/13/2022,6,41,DAT,69,
2/13/2022,6,41,DAT,40,
2/13/2022,6,41,DAT,50,
2/13/2022,6,41,DAT,49,
2/13/2022,6,41,BHC,46,
2/13/2022,6,42,Madtom,85,
2/13/2022,6,42,Madtom,116,
2/13/2022,6,42,DAT,37,
2/13/2022,6,42,DAT,55,
2/13/2022,6,42,RBS,55,
2/13/2022,6,42,RBS,51,
2/13/2022,6,42,RBS,57,
2/13/2022,6,42,CRC,59,
2/13/2022,6,42,CRC,58,
2/13/2022,6,42,CRC,49,
2/13/2022,6,43,DAT,55,
2/13/2022,6,43,DAT,57,
2/13/2022,6,43,DAT,42,
2/13/2022,6,43,DAT,52,
2/13/2022,6,43,DAT,55,
2/13/2022,6,43,DAT,52,
2/13/2022,6,43,DAT,39,
2/13/2022,6,43,CRC,49,
2/13/2022,6,43,CRC,48,
2/13/2022,6,43,BHC,48,
5/3/2022,7,1,DAT,50,
5/3/2022,7,1,DAT,40,
5/3/2022,7,1,DAT,45,
5/3/2022,7,1,DAT,46,
5/3/2022,7,1,DAT,44,
5/3/2022,7,1,DAT,47,
5/3/2022,7,1,DAT,49,
5/3/2022,7,1,DAT,43,
5/3/2022,7,1,DAT,44,
5/3/2022,7,1,DAT,66,
5/3/2022,7,1,GSF,52,
5/3/2022,7,1,GSF,51,
5/3/2022,7,1,GSF,42,
5/3/2022,7,1,GSF,51,
5/3/2022,7,2,LMB,80,
5/3/2022,7,2,GSF,55,
5/3/2022,7,2,DAT,66,
5/3/2022,7,2,CRC,59,
5/3/2022,7,3,BLH,47,
5/3/2022,7,3,BLH,46,
5/3/2022,7,3,BLH,49,
5/3/2022,7,3,BLH,30,
5/3/2022,7,3,GSF,51,
5/3/2022,7,3,GSF,42,
5/3/2022,7,3,GSF,50,
5/3/2022,7,3,GSF,57,
5/3/2022,7,3,DAT,45,
5/3/2022,7,3,DAT,45,
5/3/2022,7,3,DAT,46,
5/3/2022,7,3,DAT,65,
5/3/2022,7,3,DAT,47,
5/3/2022,7,3,DAT,50,
5/3/2022,7,3,DAT,42,
5/3/2022,7,3,DAT,41,
5/3/2022,7,3,DAT,45,
5/3/2022,7,3,DAT,43,
5/3/2022,7,3,DAT,51,
5/3/2022,7,3,DAT,46,
5/3/2022,7,3,DAT,42,
5/3/2022,7,3,DAT,44,
5/3/2022,7,3,DAT,48,
5/3/2022,7,3,Madtom,42,
5/3/2022,7,3,Madtom,39,
5/3/2022,7,4,Madtom,127,
5/3/2022,7,4,GSF,45,
5/3/2022,7,4,GSF,46,
5/3/2022,7,4,GSF,46,
5/3/2022,7,4,DAT,52,
5/3/2022,7,4,DAT,52,
5/3/2022,7,4,CRC,70,Dead
5/3/2022,7,4,BHC,72,
5/3/2022,7,5,Madtom,134,
5/3/2022,7,5,CCS,114,
5/3/2022,7,5,DAT,69,
5/3/2022,7,5,DAT,42,
5/3/2022,7,5,DAT,55,
5/3/2022,7,5,DAT,48,
5/3/2022,7,5,RBS,59,
5/3/2022,7,5,GSF,60,
5/3/2022,7,5,GSF,54,
5/3/2022,7,5,GSF,52,
5/3/2022,7,6,GSF,57,
5/3/2022,7,6,GSF,59,
5/3/2022,7,6,GSF,50,
5/3/2022,7,6,GSF,43,
5/3/2022,7,6,GSF,51,
5/3/2022,7,6,DAT,62,
5/3/2022,7,6,Loach,155,
5/3/2022,7,7,DAT,52,
5/3/2022,7,7,DAT,55,
5/3/2022,7,8,Madtom,100,
5/3/2022,7,8,DAT,50,
5/3/2022,7,8,BHC,55,
5/3/2022,7,8,BHC,59,
5/3/2022,7,8,BHC,56,
5/3/2022,7,8,GSF,50,
5/3/2022,7,9,DAT,49,
5/3/2022,7,9,DAT,46,
5/3/2022,7,9,DAT,45,
5/3/2022,7,9,DAT,45,
5/3/2022,7,9,DAT,45,
5/3/2022,7,10,CCS,149,
5/3/2022,7,10,CCS,106,
5/3/2022,7,10,CCS,125,
5/3/2022,7,10,DAT,46,
5/3/2022,7,10,DAT,57,
5/3/2022,7,10,GSF,50,
5/3/2022,7,10,GSF,48,
5/3/2022,7,10,GSF,49,
5/3/2022,7,10,GSF,56,
5/3/2022,7,10,GSF,50,
5/3/2022,7,10,GSF,48,
5/3/2022,7,10,GSF,57,
5/3/2022,7,10,BLG,50,
5/3/2022,7,10,RBS,57,
5/3/2022,7,10,RBS,59,
5/3/2022,7,11,BHC,29,
5/3/2022,7,11,BHC,55,
5/3/2022,7,11,DAT,45,
5/3/2022,7,11,DAT,60,
5/3/2022,7,11,DAT,65,
5/3/2022,7,11,RBS,55,
5/3/2022,7,11,Madtom,89,
5/3/2022,7,12,DAT,54,
5/3/2022,7,12,DAT,55,
5/3/2022,7,12,DAT,54,
5/3/2022,7,12,CCS,139,
5/3/2022,7,12,GSF,48,
5/3/2022,7,12,GSF,53,
5/3/2022,7,12,GSF,57,
5/3/2022,7,12,GSF,49,
5/3/2022,7,12,GSF,45,
5/3/2022,7,12,BHC,57,
5/3/2022,7,13,DAT,58,
5/3/2022,7,13,DAT,53,
5/3/2022,7,13,GSF,54,
5/3/2022,7,14,DAT,60,
5/3/2022,7,14,DAT,47,
5/3/2022,7,14,DAT,52,
5/3/2022,7,14,DAT,55,
5/3/2022,7,14,DAT,57,
5/3/2022,7,14,DAT,61,
5/3/2022,7,14,DAT,47,
5/3/2022,7,14,DAT,45,
5/3/2022,7,14,DAT,53,
5/3/2022,7,14,DAT,54,
5/3/2022,7,14,DAT,57,
5/3/2022,7,14,DAT,52,
5/3/2022,7,14,DAT,48,
5/3/2022,7,14,DAT,57,
5/3/2022,7,14,DAT,70,
5/3/2022,7,14,Killifish,76,
5/3/2022,7,14,GSF,44,
5/3/2022,7,14,Madtom,47,
5/3/2022,7,14,Madtom,34,
5/3/2022,7,15,DAT,50,
5/3/2022,7,15,DAT,50,
5/3/2022,7,15,DAT,55,
5/3/2022,7,15,DAT,58,
5/3/2022,7,15,GSF,54,
5/3/2022,7,16,DAT,49,
5/3/2022,7,16,DAT,43,
5/3/2022,7,16,DAT,55,
5/3/2022,7,16,DAT,54,
5/3/2022,7,16,DAT,55,
5/3/2022,7,16,Madtom,125,
5/3/2022,7,17,DAT,50,
5/3/2022,7,17,DAT,49,
5/3/2022,7,17,DAT,52,
5/3/2022,7,17,DAT,50,
5/3/2022,7,17,GSF,46,
5/3/2022,7,18,DAT,42,
11/13/2021,7,19,NA,NA,No fish
5/3/2022,7,20,GSF,50,
5/3/2022,7,20,GSF,52,
5/3/2022,7,20,BHC,48,
5/3/2022,7,20,BHC,51,
5/3/2022,7,20,RBS,58,
5/3/2022,7,21,DAT,65,
5/3/2022,7,21,DAT,67,
5/3/2022,7,21,DAT,60,
5/3/2022,7,22,BHC,63,
5/3/2022,7,22,BHC,62,
5/3/2022,7,22,BHC,58,
5/3/2022,7,22,GSF,43,
5/3/2022,7,22,GSF,47,
5/3/2022,7,22,GSF,51,
5/3/2022,7,22,GSF,42,
5/3/2022,7,22,GSF,48,
5/3/2022,7,22,DAT,51,
5/3/2022,7,22,DAT,58,
5/3/2022,7,23,DAT,52,
5/3/2022,7,23,DAT,55,
5/3/2022,7,23,DAT,49,
5/3/2022,7,23,DAT,65,
5/3/2022,7,23,DAT,62,
5/3/2022,7,23,DAT,65,
5/3/2022,7,23,DAT,45,
5/3/2022,7,23,DAT,56,
5/3/2022,7,23,DAT,51,
5/3/2022,7,23,DAT,47,
5/3/2022,7,23,DAT,45,
5/3/2022,7,23,GSF,48,
5/3/2022,7,23,GSF,57,
5/3/2022,7,23,GSF,52,
5/3/2022,7,23,GSF,46,
5/3/2022,7,23,GSF,48,
5/3/2022,7,23,GSF,50,
5/3/2022,7,23,GSF,48,
5/3/2022,7,23,GSF,45,
5/3/2022,7,23,RBS,50,
5/3/2022,7,24,DAT,50,
5/3/2022,7,24,DAT,52,
5/3/2022,7,24,DAT,52,
5/3/2022,7,24,BLG,48,
5/3/2022,7,24,GSF,50,
5/3/2022,7,24,GSF,46,
5/3/2022,7,24,GSF,46,
5/3/2022,7,24,GSF,55,
5/3/2022,7,24,GSF,49,
5/3/2022,7,24,BHC,55,
5/4/2022,7,25,DAT,50,
5/4/2022,7,25,CRC,58,
5/4/2022,7,26,DAT,46,
5/4/2022,7,26,DAT,50,
5/4/2022,7,26,DAT,45,
5/4/2022,7,26,DAT,55,
5/4/2022,7,26,DAT,42,
5/4/2022,7,26,Madtom,140,
5/4/2022,7,26,BHC,34,
5/4/2022,7,26,GSF,46,
5/4/2022,7,27,Madtom,45,
5/4/2022,7,27,DAT,45,
5/4/2022,7,27,DAT,40,
5/4/2022,7,27,DAT,49,
5/4/2022,7,27,BHC,35,
5/4/2022,7,28,CRC,55,
5/4/2022,7,28,DAT,50,
5/4/2022,7,28,DAT,45,
5/4/2022,7,28,DAT,50,
5/4/2022,7,28,DAT,51,
5/4/2022,7,28,Madtom,52,
5/4/2022,7,29,DAT,55,
5/4/2022,7,29,DAT,59,
5/4/2022,7,29,DAT,51,
5/4/2022,7,29,DAT,44,
5/4/2022,7,29,DAT,43,
5/4/2022,7,29,DAT,43,
5/4/2022,7,29,GSF,45,
5/4/2022,7,30,Madtom,136,
5/4/2022,7,30,Madtom,125,
5/4/2022,7,30,GSF,52,
5/4/2022,7,30,GSF,51,
5/4/2022,7,30,GSF,47,
5/4/2022,7,31,GSF,55,
5/4/2022,7,31,GSF,52,
5/4/2022,7,31,GSF,42,
5/4/2022,7,31,GSF,49,
5/4/2022,7,32,DAT,55,
5/4/2022,7,32,DAT,55,
5/4/2022,7,32,DAT,56,
5/4/2022,7,32,DAT,51,
5/4/2022,7,32,DAT,45,
5/4/2022,7,32,GSF,50,
5/4/2022,7,32,GSF,44,
5/4/2022,7,32,GSF,42,
5/4/2022,7,32,BHC,57,
5/4/2022,7,33,DAT,54,
5/4/2022,7,33,DAT,42,
5/4/2022,7,33,GSF,47,
5/4/2022,7,34,GSF,58,
5/4/2022,7,34,DAT,49,
5/4/2022,7,34,DAT,52,
5/4/2022,7,34,DAT,58,
5/4/2022,7,34,DAT,45,
5/4/2022,7,34,DAT,48,
5/4/2022,7,35,GSF,47,
5/4/2022,7,35,RBS,55,
5/4/2022,7,36,DAT,57,
5/4/2022,7,37,Shiner,91,
5/4/2022,7,37,BHC,67,Dead
5/4/2022,7,38,DAT,41,
5/4/2022,7,38,DAT,60,
5/4/2022,7,38,DAT,53,
5/4/2022,7,38,DAT,50,
5/4/2022,7,38,DAT,62,
5/4/2022,7,38,DAT,55,
5/4/2022,7,39,DAT,45,
5/4/2022,7,39,DAT,49,
5/4/2022,7,39,CRC,48,
5/4/2022,7,39,CRC,56,
5/4/2022,7,39,CRC,48,
5/4/2022,7,39,BHC,37,
5/4/2022,7,39,GSF,49,
5/4/2022,7,39,Madtom,99,
5/4/2022,7,40,DAT,46,
5/4/2022,7,40,DAT,47,
5/4/2022,7,40,DAT,50,
5/4/2022,7,40,DAT,55,
5/4/2022,7,40,DAT,54,
5/4/2022,7,40,DAT,15,
5/4/2022,7,40,DAT,55,
5/4/2022,7,40,DAT,50,
5/4/2022,7,40,DAT,45,
5/4/2022,7,40,DAT,59,
5/4/2022,7,40,DAT,43,
5/4/2022,7,41,DAT,68,
5/4/2022,7,41,DAT,41,
5/4/2022,7,41,DAT,67,
5/4/2022,7,41,DAT,64,
5/4/2022,7,41,DAT,43,
5/4/2022,7,42,Madtom,74,
5/4/2022,7,42,Madtom,110,
5/4/2022,7,42,Madtom,45,
5/4/2022,7,42,DAT,60,
5/4/2022,7,42,DAT,68,
5/4/2022,7,42,DAT,51,
5/4/2022,7,42,DAT,54,
5/4/2022,7,42,GSF,59,
5/4/2022,7,42,GSF,54,
5/4/2022,7,42,GSF,52,
5/4/2022,7,42,RBS,59,
5/4/2022,7,42,BLG,49,
5/4/2022,7,42,Loach,110,
5/4/2022,7,43,Madtom,115,
5/4/2022,7,43,Madtom,69,
5/4/2022,7,43,GSF,52,
5/4/2022,7,43,GSF,51,
5/4/2022,7,43,GSF,58,
5/4/2022,7,43,GSF,52,
5/4/2022,7,43,RBS,53,
5/4/2022,7,43,DAT,58,
5/4/2022,7,43,DAT,57,
5/4/2022,7,43,DAT,51,
5/4/2022,7,43,DAT,52,
5/4/2022,7,43,DAT,46,
5/4/2022,7,43,BHC,56,
5/4/2022,7,43,CRC,63,
5/4/2022,7,43,CRC,64,Dead
8/6/2022,8,1,DAT,61,
8/6/2022,8,1,DAT,54,
8/6/2022,8,1,DAT,56,
8/6/2022,8,1,EMF,51,mosquitofish 
8/6/2022,8,2,LMB,40,
8/6/2022,8,2,DAT,52,
8/6/2022,8,2,DAT,51,
8/6/2022,8,2,DAT,53,
8/6/2022,8,2,CCS,135,creekchub sucker
8/6/2022,8,2,BHC,77,Dead
8/6/2022,8,3,DAT,22,
