occasion,section,date,time,tag_id,tag_id2,duplicate,ghost_tag
5,10,07/18/2022,09:50:25.000,900.226001697219,ID900.226001697219,No,Yes
5,10,07/18/2022,09:50:36.000,900.226001697219,ID900.226001697219,Yes,Yes
5,10,07/18/2022,09:51:10.000,900.226001697219,ID900.226001697219,Yes,Yes
5,10,07/18/2022,09:51:20.000,900.226001167866,ID900.226001167866,Yes,No
5,10,07/18/2022,09:51:37.000,900.226001167899,ID900.226001167899,Yes,Yes
5,10,07/18/2022,09:51:52.000,900.226001167899,ID900.226001167899,Yes,Yes
5,10,07/18/2022,09:52:17.000,900.226001167702,ID900.226001167702,Yes,Yes
5,11,07/18/2022,09:52:44.000,989.002009085551,ID989.002009085551,Yes,Yes
5,11,07/18/2022,09:53:46.000,900.226001698250,ID900.226001698250,Yes,Yes
5,11,07/18/2022,09:54:06.000,900.226001697947,ID900.226001697947,No,No
5,11,07/18/2022,09:54:10.000,900.226001697368,ID900.226001697368,Yes,No
5,11,07/18/2022,09:54:11.000,900.226001698918,ID900.226001698918,Yes,Yes
5,11,07/18/2022,09:54:21.000,900.226001698918,ID900.226001698918,Yes,Yes
5,11,07/18/2022,09:54:40.000,900.226001698901,ID900.226001698901,Yes,No
5,11,07/18/2022,09:54:46.000,900.226001697368,ID900.226001697368,Yes,No
5,11,07/18/2022,09:54:49.000,900.226001167731,ID900.226001167731,Yes,Yes
5,11,07/18/2022,09:54:59.000,900.226001167731,ID900.226001167731,Yes,Yes
5,11,07/18/2022,09:55:06.000,900.226001698981,ID900.226001698981,Yes,No
5,11,07/18/2022,09:55:08.000,900.226001167887,ID900.226001167887,Yes,Yes
5,11,07/18/2022,09:55:10.000,900.226001698996,ID900.226001698996,Yes,Yes
5,11,07/18/2022,09:55:18.000,900.226001167887,ID900.226001167887,Yes,Yes
5,11,07/18/2022,09:55:22.000,900.226001698996,ID900.226001698996,Yes,Yes
5,11,07/18/2022,09:55:42.000,900.226001698945,ID900.226001698945,No,No
5,11,07/18/2022,09:55:51.000,900.226001697968,ID900.226001697968,Yes,No
5,11,07/18/2022,09:55:57.000,900.226001698945,ID900.226001698945,Yes,No
5,11,07/18/2022,09:56:20.000,900.226001697226,ID900.226001697226,Yes,Yes
5,11,07/18/2022,09:56:35.000,900.226001697226,ID900.226001697226,Yes,Yes
5,11,07/18/2022,09:57:15.000,900.226001697233,ID900.226001697233,Yes,No
5,11,07/18/2022,09:57:27.000,900.226001697415,ID900.226001697415,Yes,No
5,11,07/18/2022,09:57:41.000,900.226001697233,ID900.226001697233,Yes,No
5,11,07/18/2022,09:57:58.000,900.226001697886,ID900.226001697886,No,No
5,11,07/18/2022,09:58:00.000,900.226001697854,ID900.226001697854,Yes,Yes
5,11,07/18/2022,09:58:09.000,900.226001697968,ID900.226001697968,Yes,No
5,11,07/18/2022,09:58:12.000,900.226001697886,ID900.226001697886,Yes,No
5,11,07/18/2022,09:58:16.000,900.226001698985,ID900.226001698985,Yes,No
5,11,07/18/2022,09:58:23.000,900.226001698940,ID900.226001698940,Yes,Yes
5,11,07/18/2022,09:58:28.000,900.226001697819,ID900.226001697819,Yes,Yes
5,11,07/18/2022,09:58:42.000,900.226001698221,ID900.226001698221,Yes,No
5,11,07/18/2022,09:58:52.000,900.226001698136,ID900.226001698136,Yes,Yes
5,11,07/18/2022,09:58:58.000,900.226001698940,ID900.226001698940,Yes,Yes
5,11,07/18/2022,09:59:01.000,900.226001697483,ID900.226001697483,Yes,No
5,11,07/18/2022,09:59:12.000,900.226001697483,ID900.226001697483,Yes,No
5,11,07/18/2022,09:59:12.000,900.226001698951,ID900.226001698951,Yes,No
5,11,07/18/2022,09:59:19.000,900.226001697586,ID900.226001697586,Yes,No
5,11,07/18/2022,09:59:20.000,900.226001698948,ID900.226001698948,No,No
5,11,07/18/2022,09:59:23.000,900.226001697483,ID900.226001697483,Yes,No
5,11,07/18/2022,09:59:33.000,900.226001698951,ID900.226001698951,Yes,No
5,11,07/18/2022,09:59:41.000,900.226001697483,ID900.226001697483,Yes,No
5,11,07/18/2022,09:59:51.000,900.226001697494,ID900.226001697494,Yes,No
5,12,07/18/2022,10:00:21.000,989.002009085551,ID989.002009085551,Yes,Yes
5,12,07/18/2022,10:00:40.000,900.226001697494,ID900.226001697494,Yes,No
5,12,07/18/2022,10:00:46.000,900.226001697874,ID900.226001697874,No,No
5,12,07/18/2022,10:00:55.000,900.226001697968,ID900.226001697968,Yes,No
5,12,07/18/2022,10:01:26.000,900.226001698201,ID900.226001698201,No,No
5,12,07/18/2022,10:01:34.000,900.226001697968,ID900.226001697968,Yes,No
5,12,07/18/2022,10:02:37.000,900.226001698990,ID900.226001698990,No,No
5,12,07/18/2022,10:02:44.000,900.226001698565,ID900.226001698565,Yes,Yes
5,12,07/18/2022,10:02:47.000,900.226001697968,ID900.226001697968,Yes,No
5,12,07/18/2022,10:02:54.000,900.226001698565,ID900.226001698565,Yes,Yes
5,13,07/18/2022,10:03:08.000,989.002009085551,ID989.002009085551,Yes,Yes
5,13,07/18/2022,10:03:59.000,900.226001167871,ID900.226001167871,Yes,Yes
5,13,07/18/2022,10:04:03.000,900.226001697968,ID900.226001697968,Yes,No
5,13,07/18/2022,10:04:11.000,900.226001167871,ID900.226001167871,Yes,Yes
5,13,07/18/2022,10:04:18.000,900.226001698307,ID900.226001698307,Yes,Yes
5,13,07/18/2022,10:04:37.000,900.226001167817,ID900.226001167817,Yes,No
5,13,07/18/2022,10:05:08.000,900.226001698341,ID900.226001698341,Yes,No
5,13,07/18/2022,10:05:09.000,900.226001698999,ID900.226001698999,Yes,Yes
5,13,07/18/2022,10:05:36.000,900.226001698365,ID900.226001698365,Yes,Yes
5,13,07/18/2022,10:05:47.000,900.226001698365,ID900.226001698365,Yes,Yes
5,13,07/18/2022,10:05:51.000,900.226001697866,ID900.226001697866,Yes,Yes
5,14,07/18/2022,10:06:36.000,989.002009085551,ID989.002009085551,Yes,Yes
5,14,07/18/2022,10:06:56.000,900.226001698144,ID900.226001698144,Yes,Yes
5,14,07/18/2022,10:07:10.000,900.226001698144,ID900.226001698144,Yes,Yes
5,14,07/18/2022,10:07:21.000,900.226001697968,ID900.226001697968,Yes,No
5,14,07/18/2022,10:07:30.000,900.226001698144,ID900.226001698144,Yes,Yes
5,14,07/18/2022,10:07:42.000,900.226001698144,ID900.226001698144,Yes,Yes
5,14,07/18/2022,10:08:19.000,900.226001698181,ID900.226001698181,Yes,Yes
5,14,07/18/2022,10:08:22.000,900.226001697242,ID900.226001697242,Yes,No
5,14,07/18/2022,10:08:32.000,900.226001698181,ID900.226001698181,Yes,Yes
5,14,07/18/2022,10:08:41.000,900.226001697242,ID900.226001697242,Yes,No
5,14,07/18/2022,10:08:57.000,900.226001698480,ID900.226001698480,Yes,Yes
5,14,07/18/2022,10:09:00.000,900.226001697879,ID900.226001697879,Yes,No
5,14,07/18/2022,10:09:06.000,900.226001698387,ID900.226001698387,Yes,Yes
5,14,07/18/2022,10:09:07.000,900.226001697871,ID900.226001697871,Yes,Yes
5,14,07/18/2022,10:09:08.000,900.226001698480,ID900.226001698480,Yes,Yes
5,14,07/18/2022,10:09:17.000,900.226001697871,ID900.226001697871,Yes,Yes
5,14,07/18/2022,10:09:19.000,900.226001698387,ID900.226001698387,Yes,Yes
5,14,07/18/2022,10:09:28.000,900.226001697871,ID900.226001697871,Yes,Yes
5,14,07/18/2022,10:09:33.000,900.226001698480,ID900.226001698480,Yes,Yes
5,14,07/18/2022,10:09:37.000,900.226001697822,ID900.226001697822,Yes,Yes
5,14,07/18/2022,10:09:54.000,900.226001167942,ID900.226001167942,Yes,Yes
5,14,07/18/2022,10:09:55.000,900.226001697891,ID900.226001697891,Yes,Yes
5,14,07/18/2022,10:09:58.000,900.226001697857,ID900.226001697857,Yes,No
5,14,07/18/2022,10:10:04.000,900.226001167942,ID900.226001167942,Yes,Yes
5,14,07/18/2022,10:10:11.000,900.226001697891,ID900.226001697891,Yes,Yes
5,14,07/18/2022,10:10:21.000,900.226001697891,ID900.226001697891,Yes,Yes
5,14,07/18/2022,10:10:25.000,900.226001167942,ID900.226001167942,Yes,Yes
5,15,07/18/2022,10:10:40.000,989.002009085551,ID989.002009085551,Yes,Yes
5,15,07/18/2022,10:11:09.000,900.226001697965,ID900.226001697965,Yes,Yes
5,15,07/18/2022,10:11:27.000,900.226001697868,ID900.226001697868,Yes,No
5,15,07/18/2022,10:11:28.000,900.226001697965,ID900.226001697965,Yes,Yes
5,15,07/18/2022,10:11:38.000,900.226001697868,ID900.226001697868,Yes,No
5,15,07/18/2022,10:11:39.000,900.226001697965,ID900.226001697965,Yes,Yes
5,15,07/18/2022,10:11:47.000,900.226001697484,ID900.226001697484,Yes,Yes
5,15,07/18/2022,10:11:49.000,900.226001697965,ID900.226001697965,Yes,Yes
5,15,07/18/2022,10:11:57.000,900.226001697484,ID900.226001697484,Yes,Yes
5,15,07/18/2022,10:12:04.000,900.226001697850,ID900.226001697850,No,No
5,15,07/18/2022,10:12:37.000,900.226001698217,ID900.226001698217,Yes,Yes
5,15,07/18/2022,10:12:47.000,900.226001698198,ID900.226001698198,Yes,Yes
5,15,07/18/2022,10:13:00.000,900.226001697855,ID900.226001697855,Yes,Yes
5,15,07/18/2022,10:13:11.000,900.226001697855,ID900.226001697855,Yes,Yes
5,15,07/18/2022,10:13:22.000,900.226001698295,ID900.226001698295,Yes,Yes
5,15,07/18/2022,10:13:34.000,900.226001698295,ID900.226001698295,Yes,Yes
5,16,07/18/2022,10:14:07.000,989.002009085551,ID989.002009085551,Yes,Yes
5,16,07/18/2022,10:15:17.000,900.226001697239,ID900.226001697239,Yes,Yes
5,16,07/18/2022,10:15:20.000,900.226001697968,ID900.226001697968,Yes,No
5,16,07/18/2022,10:15:27.000,900.226001697239,ID900.226001697239,Yes,Yes
5,16,07/18/2022,10:15:40.000,900.226001697239,ID900.226001697239,Yes,Yes
5,17,07/18/2022,10:16:33.000,989.002009085551,ID989.002009085551,Yes,Yes
5,17,07/18/2022,10:17:06.000,900.226001698582,ID900.226001698582,Yes,No
5,17,07/18/2022,10:17:27.000,900.226001167779,ID900.226001167779,Yes,Yes
5,17,07/18/2022,10:17:38.000,900.226001167779,ID900.226001167779,Yes,Yes
5,18,07/18/2022,10:18:00.000,989.002009085551,ID989.002009085551,Yes,Yes
5,18,07/18/2022,10:18:15.000,900.226001698395,ID900.226001698395,Yes,No
5,18,07/18/2022,10:18:28.000,900.226001698169,ID900.226001698169,Yes,Yes
5,18,07/18/2022,10:18:33.000,900.226001167880,ID900.226001167880,Yes,Yes
5,18,07/18/2022,10:18:43.000,900.226001698169,ID900.226001698169,Yes,Yes
5,18,07/18/2022,10:18:54.000,900.226001698249,ID900.226001698249,Yes,Yes
5,18,07/18/2022,10:19:06.000,900.226001698249,ID900.226001698249,Yes,Yes
5,18,07/18/2022,10:19:15.000,900.226001697261,ID900.226001697261,Yes,No
5,18,07/18/2022,10:19:25.000,900.226001698149,ID900.226001698149,Yes,Yes
5,18,07/18/2022,10:19:35.000,900.226001698149,ID900.226001698149,Yes,Yes
5,18,07/18/2022,10:19:46.000,900.226001697836,ID900.226001697836,No,Yes
5,18,07/18/2022,10:19:49.000,900.226001697968,ID900.226001697968,Yes,No
5,18,07/18/2022,10:19:56.000,900.226001697836,ID900.226001697836,Yes,Yes
5,18,07/18/2022,10:20:14.000,900.226001698383,ID900.226001698383,Yes,Yes
5,18,07/18/2022,10:20:24.000,900.226001698383,ID900.226001698383,Yes,Yes
5,19,07/18/2022,10:20:33.000,989.002009085551,ID989.002009085551,Yes,Yes
5,19,07/18/2022,10:20:35.000,900.226001698383,ID900.226001698383,Yes,Yes
5,19,07/18/2022,10:20:47.000,900.226001698333,ID900.226001698333,Yes,Yes
5,19,07/18/2022,10:20:58.000,900.226001698333,ID900.226001698333,Yes,Yes
5,19,07/18/2022,10:21:21.000,900.226001697440,ID900.226001697440,No,Yes
5,19,07/18/2022,10:21:31.000,900.226001697440,ID900.226001697440,Yes,Yes
5,19,07/18/2022,10:21:35.000,900.226001698292,ID900.226001698292,Yes,Yes
5,19,07/18/2022,10:21:46.000,900.226001698292,ID900.226001698292,Yes,Yes
5,19,07/18/2022,10:22:08.000,900.226001697803,ID900.226001697803,No,Yes
5,19,07/18/2022,10:22:20.000,900.226001697852,ID900.226001697852,No,Yes
5,19,07/18/2022,10:22:23.000,900.226001697803,ID900.226001697803,Yes,Yes
5,19,07/18/2022,10:22:31.000,900.226001697852,ID900.226001697852,Yes,Yes
5,19,07/18/2022,10:22:43.000,900.226001697852,ID900.226001697852,Yes,Yes
5,19,07/18/2022,10:22:45.000,900.226001697833,ID900.226001697833,Yes,Yes
5,19,07/18/2022,10:23:07.000,900.226001697852,ID900.226001697852,Yes,Yes
5,19,07/18/2022,10:23:10.000,900.226001697833,ID900.226001697833,Yes,Yes
5,19,07/18/2022,10:23:19.000,900.226001697968,ID900.226001697968,Yes,No
5,19,07/18/2022,10:24:18.000,900.226001698463,ID900.226001698463,Yes,Yes
5,19,07/18/2022,10:24:19.000,900.226001698912,ID900.226001698912,No,Yes
5,19,07/18/2022,10:24:28.000,900.226001697402,ID900.226001697402,No,Yes
5,19,07/18/2022,10:24:39.000,900.226001698463,ID900.226001698463,Yes,Yes
5,19,07/18/2022,10:24:53.000,900.226001698463,ID900.226001698463,Yes,Yes
5,19,07/18/2022,10:25:15.000,900.226001697567,ID900.226001697567,Yes,No
5,19,07/18/2022,10:25:18.000,900.226001697826,ID900.226001697826,No,Yes
5,19,07/18/2022,10:25:20.000,900.226001698912,ID900.226001698912,Yes,Yes
5,19,07/18/2022,10:25:37.000,900.226001697826,ID900.226001697826,Yes,Yes
5,19,07/18/2022,10:25:40.000,900.226001698256,ID900.226001698256,Yes,Yes
5,19,07/18/2022,10:25:43.000,900.226001167804,ID900.226001167804,Yes,Yes
5,19,07/18/2022,10:25:58.000,900.226001167804,ID900.226001167804,Yes,Yes
5,19,07/18/2022,10:26:03.000,900.226001698150,ID900.226001698150,No,Yes
5,19,07/18/2022,10:26:13.000,900.226001698150,ID900.226001698150,Yes,Yes
5,19,07/18/2022,10:26:20.000,900.226001697826,ID900.226001697826,Yes,Yes
5,19,07/18/2022,10:26:21.000,900.226001698256,ID900.226001698256,Yes,Yes
5,19,07/18/2022,10:26:28.000,900.226001697875,ID900.226001697875,No,Yes
5,19,07/18/2022,10:26:33.000,900.226001698256,ID900.226001698256,Yes,Yes
5,19,07/18/2022,10:26:34.000,900.226001697826,ID900.226001697826,Yes,Yes
5,19,07/18/2022,10:26:43.000,900.226001698256,ID900.226001698256,Yes,Yes
5,19,07/18/2022,10:27:05.000,900.226001697875,ID900.226001697875,Yes,Yes
5,20,07/18/2022,10:27:37.000,989.002009085551,ID989.002009085551,Yes,Yes
5,20,07/18/2022,10:28:26.000,900.226001697292,ID900.226001697292,Yes,Yes
5,20,07/18/2022,10:28:49.000,900.226001697807,ID900.226001697807,Yes,Yes
5,20,07/18/2022,10:28:59.000,900.226001697807,ID900.226001697807,Yes,Yes
5,20,07/18/2022,10:29:03.000,900.226001698291,ID900.226001698291,No,Yes
5,20,07/18/2022,10:29:04.000,900.226001697858,ID900.226001697858,No,Yes
5,20,07/18/2022,10:29:13.000,900.226001698291,ID900.226001698291,Yes,Yes
5,20,07/18/2022,10:29:26.000,900.226001697858,ID900.226001697858,Yes,Yes
5,20,07/18/2022,10:29:27.000,900.226001698291,ID900.226001698291,Yes,Yes
5,20,07/18/2022,10:29:36.000,900.226001697858,ID900.226001697858,Yes,Yes
5,20,07/18/2022,10:29:40.000,900.226001698291,ID900.226001698291,Yes,Yes
5,21,07/18/2022,10:30:00.000,989.002009085551,ID989.002009085551,Yes,Yes
5,21,07/18/2022,10:30:26.000,900.226001167756,ID900.226001167756,Yes,Yes
5,21,07/18/2022,10:30:26.000,900.226001698398,ID900.226001698398,Yes,Yes
5,21,07/18/2022,10:30:36.000,900.226001698398,ID900.226001698398,Yes,Yes
5,21,07/18/2022,10:30:42.000,900.226001167756,ID900.226001167756,Yes,Yes
5,21,07/18/2022,10:30:53.000,900.226001698677,ID900.226001698677,No,Yes
5,21,07/18/2022,10:30:54.000,900.226001167756,ID900.226001167756,Yes,Yes
5,21,07/18/2022,10:31:03.000,900.226001698677,ID900.226001698677,Yes,Yes
5,21,07/18/2022,10:31:14.000,900.226001697446,ID900.226001697446,Yes,Yes
5,21,07/18/2022,10:31:24.000,900.226001697446,ID900.226001697446,Yes,Yes
5,21,07/18/2022,10:31:37.000,900.226001698555,ID900.226001698555,Yes,Yes
5,21,07/18/2022,10:31:43.000,900.226001697889,ID900.226001697889,No,Yes
5,21,07/18/2022,10:31:50.000,900.226001698555,ID900.226001698555,Yes,Yes
5,21,07/18/2022,10:31:53.000,900.226001697889,ID900.226001697889,Yes,Yes
5,21,07/18/2022,10:32:04.000,900.226001697889,ID900.226001697889,Yes,Yes
5,21,07/18/2022,10:32:07.000,900.226001698555,ID900.226001698555,Yes,Yes
5,21,07/18/2022,10:32:14.000,900.226001167727,ID900.226001167727,Yes,Yes
5,21,07/18/2022,10:32:26.000,900.226001697493,ID900.226001697493,Yes,Yes
5,21,07/18/2022,10:32:49.000,900.226001698184,ID900.226001698184,Yes,Yes
5,21,07/18/2022,10:32:59.000,900.226001698184,ID900.226001698184,Yes,Yes
5,21,07/18/2022,10:33:05.000,900.226001697449,ID900.226001697449,Yes,No
5,21,07/18/2022,10:33:09.000,900.226001698325,ID900.226001698325,Yes,Yes
5,21,07/18/2022,10:33:17.000,900.226001697884,ID900.226001697884,Yes,Yes
5,21,07/18/2022,10:33:29.000,900.226001698633,ID900.226001698633,No,Yes
5,21,07/18/2022,10:33:39.000,900.226001698633,ID900.226001698633,Yes,Yes
5,21,07/18/2022,10:33:50.000,900.226001698633,ID900.226001698633,Yes,Yes
5,21,07/18/2022,10:33:56.000,900.226001698177,ID900.226001698177,Yes,Yes
5,21,07/18/2022,10:34:13.000,900.226001698547,ID900.226001698547,Yes,Yes
5,21,07/18/2022,10:34:24.000,900.226001698547,ID900.226001698547,Yes,Yes
5,21,07/18/2022,10:34:28.000,900.226001697968,ID900.226001697968,Yes,No
5,21,07/18/2022,10:34:50.000,900.226001697823,ID900.226001697823,Yes,Yes
5,22,07/18/2022,10:35:04.000,989.002009085551,ID989.002009085551,Yes,Yes
5,22,07/18/2022,10:35:05.000,900.226001697823,ID900.226001697823,Yes,Yes
5,22,07/18/2022,10:35:15.000,900.226001697823,ID900.226001697823,Yes,Yes
5,22,07/18/2022,10:35:30.000,900.226001697990,ID900.226001697990,Yes,No
5,22,07/18/2022,10:35:56.000,900.226001697429,ID900.226001697429,Yes,Yes
5,22,07/18/2022,10:36:08.000,900.226001697429,ID900.226001697429,Yes,Yes
5,22,07/18/2022,10:36:19.000,900.226001697429,ID900.226001697429,Yes,Yes
5,22,07/18/2022,10:36:30.000,900.226001167818,ID900.226001167818,Yes,No
5,22,07/18/2022,10:36:34.000,900.226001697856,ID900.226001697856,No,No
5,22,07/18/2022,10:36:57.000,900.226001697455,ID900.226001697455,Yes,No
5,23,07/18/2022,10:37:01.000,989.002009085551,ID989.002009085551,Yes,Yes
5,23,07/18/2022,10:37:35.000,900.226001697455,ID900.226001697455,Yes,No
5,23,07/18/2022,10:38:16.000,900.226001698244,ID900.226001698244,Yes,No
5,24,07/18/2022,10:39:10.000,989.002009085551,ID989.002009085551,Yes,Yes
5,24,07/18/2022,10:39:32.000,900.226001697475,ID900.226001697475,Yes,Yes
5,24,07/18/2022,10:39:42.000,900.226001697475,ID900.226001697475,Yes,Yes
5,24,07/18/2022,10:39:52.000,900.226001698600,ID900.226001698600,Yes,Yes
5,24,07/18/2022,10:40:16.000,900.226001698200,ID900.226001698200,Yes,Yes
5,24,07/18/2022,10:40:21.000,900.226001698392,ID900.226001698392,Yes,Yes
5,24,07/18/2022,10:40:23.000,900.226001697968,ID900.226001697968,Yes,Yes
5,24,07/18/2022,10:40:35.000,900.226001698392,ID900.226001698392,Yes,Yes
5,24,07/18/2022,10:40:44.000,900.226001698200,ID900.226001698200,Yes,Yes
5,24,07/18/2022,10:40:45.000,900.226001698392,ID900.226001698392,Yes,Yes
5,24,07/18/2022,10:40:54.000,900.226001698200,ID900.226001698200,Yes,Yes
5,24,07/18/2022,10:41:10.000,900.226001697843,ID900.226001697843,Yes,Yes
5,24,07/18/2022,10:41:20.000,900.226001697843,ID900.226001697843,Yes,Yes
5,24,07/18/2022,10:41:31.000,900.226001697843,ID900.226001697843,Yes,Yes
5,24,07/18/2022,10:41:44.000,900.226001697847,ID900.226001697847,Yes,No
5,24,07/18/2022,10:41:50.000,900.226001697331,ID900.226001697331,No,No
5,24,07/18/2022,10:41:54.000,900.226001697968,ID900.226001697968,Yes,Yes
5,24,07/18/2022,10:42:11.000,900.226001698172,ID900.226001698172,Yes,Yes
5,24,07/18/2022,10:42:22.000,900.226001698172,ID900.226001698172,Yes,Yes
5,24,07/18/2022,10:42:38.000,900.226001698674,ID900.226001698674,Yes,Yes
5,24,07/18/2022,10:42:49.000,900.226001698674,ID900.226001698674,Yes,Yes
5,24,07/18/2022,10:43:00.000,900.226001698674,ID900.226001698674,Yes,Yes
5,25,07/18/2022,10:43:38.000,989.002009085551,ID989.002009085551,Yes,Yes
5,25,07/18/2022,10:44:35.000,900.226001698117,ID900.226001698117,Yes,No
5,25,07/18/2022,10:44:44.000,900.226001697968,ID900.226001697968,Yes,No
5,25,07/18/2022,10:44:56.000,900.226001167732,ID900.226001167732,Yes,Yes
5,25,07/18/2022,10:45:11.000,900.226001167732,ID900.226001167732,Yes,Yes
5,26,07/18/2022,10:45:24.000,989.002009085551,ID989.002009085551,Yes,Yes
5,26,07/18/2022,10:45:46.000,900.226001698663,ID900.226001698663,Yes,No
5,26,07/18/2022,10:45:55.000,900.226001697419,ID900.226001697419,Yes,Yes
5,26,07/18/2022,10:46:10.000,900.226001697419,ID900.226001697419,Yes,Yes
5,26,07/18/2022,10:46:20.000,900.226001698167,ID900.226001698167,Yes,Yes
5,26,07/18/2022,10:46:39.000,900.226001698658,ID900.226001698658,Yes,Yes
5,26,07/18/2022,10:46:49.000,900.226001698658,ID900.226001698658,Yes,Yes
5,26,07/18/2022,10:46:52.000,900.226001698612,ID900.226001698612,Yes,Yes
5,26,07/18/2022,10:46:57.000,900.226001697968,ID900.226001697968,Yes,No
5,26,07/18/2022,10:47:03.000,900.226001698612,ID900.226001698612,Yes,No
5,26,07/18/2022,10:47:22.000,900.226001698111,ID900.226001698111,Yes,No
5,26,07/18/2022,10:47:30.000,900.226001697968,ID900.226001697968,Yes,No
5,26,07/18/2022,10:47:32.000,900.226001698111,ID900.226001698111,Yes,No
5,27,07/18/2022,10:47:57.000,989.002009085551,ID989.002009085551,Yes,Yes
5,27,07/18/2022,10:48:28.000,900.226001698134,ID900.226001698134,Yes,Yes
5,27,07/18/2022,10:48:38.000,900.226001698134,ID900.226001698134,Yes,No
5,27,07/18/2022,10:48:58.000,900.226001698357,ID900.226001698357,Yes,Yes
5,27,07/18/2022,10:49:09.000,900.226001698357,ID900.226001698357,Yes,Yes
5,28,07/18/2022,10:49:58.000,989.002009085551,ID989.002009085551,Yes,Yes
5,28,07/18/2022,10:50:41.000,900.226001697583,ID900.226001697583,Yes,Yes
5,28,07/18/2022,10:50:52.000,900.226001697583,ID900.226001697583,Yes,Yes
5,28,07/18/2022,10:50:55.000,900.226001167777,ID900.226001167777,Yes,Yes
5,28,07/18/2022,10:51:07.000,900.226001167777,ID900.226001167777,Yes,Yes
5,28,07/18/2022,10:51:23.000,900.226001167792,ID900.226001167792,Yes,Yes
5,28,07/18/2022,10:51:25.000,900.226001698657,ID900.226001698657,Yes,Yes
5,28,07/18/2022,10:51:33.000,900.226001167792,ID900.226001167792,Yes,Yes
5,28,07/18/2022,10:51:43.000,900.226001698657,ID900.226001698657,Yes,Yes
5,28,07/18/2022,10:51:51.000,900.226001167888,ID900.226001167888,Yes,Yes
5,28,07/18/2022,10:52:07.000,900.226001167888,ID900.226001167888,Yes,Yes
5,28,07/18/2022,10:52:15.000,900.226001167938,ID900.226001167938,Yes,No
5,28,07/18/2022,10:52:15.000,900.226001698970,ID900.226001698970,Yes,Yes
5,28,07/18/2022,10:52:33.000,900.226001167938,ID900.226001167938,Yes,No
5,28,07/18/2022,10:52:34.000,900.226001698970,ID900.226001698970,Yes,Yes
5,28,07/18/2022,10:52:39.000,900.226001698268,ID900.226001698268,Yes,Yes
5,29,07/18/2022,10:52:54.000,989.002009085551,ID989.002009085551,Yes,Yes
5,29,07/18/2022,10:53:16.000,900.226001698469,ID900.226001698469,Yes,Yes
5,29,07/18/2022,10:53:26.000,900.226001698469,ID900.226001698469,Yes,Yes
5,29,07/18/2022,10:53:36.000,900.226001697403,ID900.226001697403,Yes,Yes
5,29,07/18/2022,10:53:46.000,900.226001697403,ID900.226001697403,Yes,Yes
5,29,07/18/2022,10:53:59.000,900.226001697480,ID900.226001697480,Yes,Yes
5,29,07/18/2022,10:54:10.000,900.226001697480,ID900.226001697480,Yes,Yes
5,29,07/18/2022,10:54:45.000,900.226001697569,ID900.226001697569,Yes,Yes
5,29,07/18/2022,10:54:47.000,900.226001697968,ID900.226001697968,Yes,No
5,29,07/18/2022,10:54:55.000,900.226001697569,ID900.226001697569,Yes,No
5,29,07/18/2022,10:55:13.000,900.226001697961,ID900.226001697961,Yes,Yes
5,29,07/18/2022,10:55:23.000,900.226001697961,ID900.226001697961,Yes,Yes
5,30,07/18/2022,10:55:30.000,989.002009085551,ID989.002009085551,Yes,Yes
5,30,07/18/2022,10:55:57.000,900.226001697473,ID900.226001697473,Yes,No
5,30,07/18/2022,10:56:25.000,900.226001697283,ID900.226001697283,Yes,Yes
5,30,07/18/2022,10:56:40.000,900.226001697968,ID900.226001697968,Yes,No
5,30,07/18/2022,10:57:22.000,900.226001698173,ID900.226001698173,Yes,Yes
5,30,07/18/2022,10:57:26.000,900.226001697968,ID900.226001697968,Yes,No
5,30,07/18/2022,10:57:38.000,900.226001698173,ID900.226001698173,Yes,Yes
5,30,07/18/2022,10:57:49.000,900.226001698173,ID900.226001698173,Yes,Yes
5,31,07/18/2022,10:58:04.000,989.002009085551,ID989.002009085551,Yes,Yes
5,31,07/18/2022,10:58:40.000,900.226001698691,ID900.226001698691,Yes,Yes
5,31,07/18/2022,10:58:51.000,900.226001698691,ID900.226001698691,Yes,Yes
5,31,07/18/2022,10:58:53.000,900.226001697570,ID900.226001697570,Yes,No
5,31,07/18/2022,10:59:51.000,900.226001167894,ID900.226001167894,Yes,Yes
5,31,07/18/2022,11:00:16.000,900.226001167734,ID900.226001167734,Yes,Yes
5,31,07/18/2022,11:00:40.000,900.226001698680,ID900.226001698680,Yes,No
5,32,07/18/2022,11:01:12.000,989.002009085551,ID989.002009085551,Yes,Yes
5,32,07/19/2021,07:59:27.000,989.002009085551,ID989.002009085551,Yes,Yes
5,32,07/19/2022,07:59:36.000,900.226001697307,ID900.226001697307,Yes,No
5,32,07/19/2022,07:59:38.000,900.226001698631,ID900.226001698631,Yes,Yes
5,32,07/19/2022,07:59:45.000,900.226001698680,ID900.226001698680,Yes,No
5,32,07/19/2022,07:59:50.000,900.226001697307,ID900.226001697307,Yes,No
5,32,07/19/2022,08:00:09.000,900.226001698631,ID900.226001698631,Yes,Yes
5,32,07/19/2022,08:00:34.000,900.226001698356,ID900.226001698356,Yes,Yes
5,32,07/19/2022,08:00:42.000,900.226001697968,ID900.226001697968,Yes,No
5,32,07/19/2022,08:00:48.000,900.226001698356,ID900.226001698356,Yes,Yes
5,32,07/19/2022,08:00:55.000,900.226001697425,ID900.226001697425,Yes,Yes
